time,pressure,rawPPG,ppg
120404,-0.13,2960,0
120440,-0.17,2967,2
120476,-0.17,2950,3
120512,-0.17,2951,1
120548,-0.21,2957,-2
120584,-0.15,2961,-3
120620,-0.18,2941,-3
120656,-0.16,2943,-5
120692,-0.10,2959,-6
120728,-0.21,2957,-5
120764,-0.10,2958,-1
120800,-0.11,2960,0
120836,-0.13,2958,2
120872,-0.15,2960,4
120908,-0.17,2965,4
120944,-0.17,2978,6
120980,-0.15,2975,10
121016,-0.22,2970,13
121052,-0.17,2966,12
121088,-0.18,2945,8
121124,-0.20,2945,1
121160,-0.19,2964,-3
121196,-0.22,2960,-5
121232,-0.15,2954,-4
121268,-0.16,2955,-5
121304,-0.16,2947,-5
121340,-0.15,2939,-7
121376,-0.17,2957,-8
121412,-0.15,2960,-7
121448,-0.08,2957,-3
121484,-0.16,2955,0
121520,-0.15,2945,2
121556,-0.13,2970,1
121592,-0.12,2974,0
121628,-0.16,2981,2
121664,-0.08,2992,9
121700,-0.19,2980,17
121736,-0.12,2956,19
121772,-0.13,2941,13
121808,-0.14,2940,2
121844,-0.15,2943,-8
121880,-0.12,2954,-14
121916,-0.10,2964,-14
121952,-0.15,2970,-9
121988,-0.21,2975,-1
122024,-0.12,2957,3
122060,-0.17,2966,6
122096,-0.14,2964,6
122132,-0.19,2945,4
122168,-0.21,2947,0
122204,-0.22,2945,-6
122240,-0.24,2955,-10
122276,-0.20,2986,-8
122312,-0.15,2982,0
122348,-0.15,2991,10
122384,-0.16,2987,18
122420,-0.08,2960,21
122456,-0.13,2947,16
122492,-0.16,2966,8
122528,-0.14,2979,2
122564,-0.19,2958,1
122600,-0.16,2954,0
122636,-0.12,2950,-2
122672,-0.12,2949,-7
122708,-0.26,2958,-10
122744,-0.16,2947,-12
122780,-0.10,2928,-13
122816,-0.16,2896,-19
122852,-0.18,2854,-32
122888,-0.20,2814,-55
122924,-0.25,2786,-81
122960,-0.29,2784,-106
122996,-0.19,2788,-120
123032,-0.15,2831,-119
123068,-0.14,2853,-102
123104,-0.21,2887,-74
123140,-0.12,2938,-39
123176,-0.22,2974,0
123212,-0.17,2987,37
123248,-0.16,2992,67
123284,-0.11,2990,85
123320,-0.20,2979,92
123356,-0.16,2976,90
123392,-0.13,2990,83
123428,-0.19,2998,72
123464,-0.17,3007,63
123500,-0.20,2998,60
123536,-0.15,3002,61
123572,-0.15,3011,62
123608,-0.12,2993,61
123644,-0.16,2975,57
123680,-0.23,2953,46
123716,-0.15,2938,29
123752,-0.14,2943,12
123788,-0.15,2967,0
123824,-0.16,2990,-3
123860,-0.17,2982,2
123896,-0.19,2971,10
123932,-0.17,2976,13
123968,-0.24,2971,12
124004,-0.10,2969,7
124040,-0.20,2960,1
124076,-0.19,2951,-3
124112,-0.15,2950,-9
124148,-0.12,2966,-13
124184,-0.19,2979,-13
124220,-0.16,2965,-8
124256,-0.18,2951,-6
124292,-0.14,2951,-8
124328,-0.06,2960,-12
124364,-0.18,2960,-13
124400,-0.10,2963,-12
124436,-0.13,2966,-9
124472,-0.12,2965,-5
124508,-0.15,2957,-3
124544,-0.19,2970,-4
124580,-0.14,2963,-6
124616,-0.11,2963,-7
124652,-0.22,2955,-9
124688,-0.16,2944,-11
124724,-0.15,2960,-14
124760,-0.18,2948,-15
124796,-0.22,2960,-15
124832,-0.19,2970,-12
124868,-0.21,2977,-8
124904,-0.16,2992,0
124940,-0.25,2982,7
124976,-0.23,2947,10
125012,-0.19,2951,5
125048,-0.25,2962,-2
125084,-0.20,2967,-6
125120,-0.15,2967,-7
125156,-0.18,2974,-5
125192,-0.19,2959,-4
125228,-0.15,2946,-6
125264,-0.16,2957,-10
125300,-0.20,2976,-11
125336,-0.17,2960,-9
125372,-0.24,2957,-6
125408,-0.19,2960,-5
125444,-0.13,2971,-4
125480,-0.10,2957,-3
125516,-0.14,2960,-3
125552,-0.19,2973,-1
125588,-0.11,2971,0
125624,-0.13,2960,2
125660,-0.15,2945,0
125696,-0.06,2959,-4
125732,-0.17,2949,-7
125768,-0.20,2960,-8
125804,-0.14,2961,-8
125840,-0.09,2976,-4
125876,-0.17,2963,0
125912,-0.18,2958,2
125948,-0.26,2960,3
125984,-0.13,2954,2
126020,-0.17,2940,0
126056,-0.17,2959,-2
126092,-0.22,2958,-2
126128,-0.13,2957,-3
126164,-0.08,2953,-3
126200,-0.19,2954,-3
126236,-0.09,2960,-2
126272,-0.12,2960,0
126308,-0.19,2961,0
126344,-0.23,2960,1
126380,-0.14,2960,2
126416,-0.16,2962,2
126452,-0.19,2978,2
126488,-0.16,2966,5
126524,-0.17,2961,6
126560,-0.15,2960,5
126596,-0.23,2950,2
126632,-0.22,2943,-1
126668,-0.19,2946,-7
126704,-0.20,2955,-11
126740,-0.17,2960,-10
126776,-0.25,2959,-7
126812,-0.14,2951,-4
126848,-0.16,2963,-3
126884,-0.15,2974,0
126920,-0.18,2962,5
126956,-0.23,2960,8
126992,-0.23,2945,6
127028,-0.15,2975,3
127064,-0.23,2967,2
127100,-0.12,2953,3
127136,-0.20,2959,3
127172,-0.18,2973,3
127208,-0.19,2975,5
127244,-0.19,2960,7
127280,-0.15,2965,7
127316,-0.20,2960,6
127352,-0.22,2954,3
127388,-0.09,2958,1
127424,-0.16,2949,-1
127460,-0.17,2977,-3
127496,-0.14,2976,0
127532,-0.14,2955,5
127568,-0.14,2945,5
127604,-0.17,2950,0
127640,-0.10,2967,-4
127676,-0.09,2965,-4
127712,-0.10,2957,-2
127748,-0.16,2962,0
127784,-0.14,2971,1
127820,-0.11,2962,2
127856,-0.16,2955,1
127892,-0.16,2963,0
127928,-0.18,2971,-2
127964,-0.16,2960,-1
128000,-0.12,2956,0
128036,-0.15,2960,-1
128072,-0.09,2960,-1
128108,-0.08,2967,0
128144,-0.14,2953,1
128180,-0.17,2947,0
128216,-0.22,2955,-2
128252,-0.15,2957,-4
128288,-0.17,2958,-6
128324,-0.20,2969,-4
128360,-0.17,2978,0
128396,-0.07,2973,7
128432,-0.11,2947,8
128468,-0.16,2939,0
128504,-0.21,2959,-8
128540,-0.11,2974,-10
128576,-0.23,2950,-6
128612,-0.13,2978,-2
128648,-0.12,2967,0
128684,-0.10,2960,2
128720,-0.04,2961,2
128756,-0.14,2961,2
128792,-0.14,2961,1
128828,-0.21,2960,1
128864,-0.20,2959,0
128900,-0.11,2971,0
128936,-0.17,2963,0
128972,-0.15,2958,0
129008,-0.09,2962,0
129044,-0.12,2963,0
129080,-0.07,2953,0
129116,-0.13,2944,-1
129152,-0.22,2965,-3
129188,-0.14,2967,-3
129224,-0.08,2953,-1
129260,-0.08,2959,0
129296,-0.08,2985,0
129332,-0.16,2983,4
129368,-0.14,2970,8
129404,-0.17,2967,10
129440,-0.12,2961,8
129476,-0.15,2962,5
129512,-0.17,2943,2
129548,-0.12,2946,-2
129584,-0.12,2948,-8
129620,-0.08,2973,-10
129656,-0.21,2987,-6
129692,-0.11,2981,1
129728,-0.18,2982,10
129764,-0.19,2960,13
129800,-0.14,2943,11
129836,-0.17,2938,2
129872,-0.05,2958,-6
129908,-0.12,2959,-10
129944,-0.08,2947,-10
129980,-0.09,2950,-12
130016,-0.15,2977,-12
130052,-0.13,2979,-7
130088,-0.14,2965,-2
130124,-0.12,2959,-3
130160,-0.14,2979,-3
130196,-0.16,2978,1
130232,-0.09,2958,6
130268,-0.18,2975,8
130304,-0.21,2971,8
130340,-0.25,2960,8
130376,-0.19,2963,6
130412,-0.17,2959,3
130448,-0.18,2960,1
130484,-0.14,2956,0
130520,-0.21,2957,-2
130556,-0.14,2958,-3
130592,-0.19,2967,-3
130628,-0.19,2959,-2
130664,-0.18,2960,-2
130700,-0.10,2971,0
130736,-0.17,2957,0
130772,-0.11,2941,-1
130808,-0.15,2945,-6
130844,-0.14,2953,-9
130880,-0.11,2971,-8
130916,-0.11,2987,-2
130952,-0.14,2966,4
130988,-0.09,2967,8
131024,-0.10,2959,8
131060,-0.09,2964,6
131096,-0.17,2971,4
131132,-0.16,2959,2
131168,-0.15,2953,1
131204,-0.17,2971,0
131240,-0.14,2966,0
131276,-0.12,2999,0
131312,-0.13,2964,0
131348,-0.12,2962,1
131384,-0.16,2954,0
131420,-0.10,2944,-2
131456,-0.14,2951,-6
131492,-0.18,2960,-8
131528,-0.09,2960,-7
131564,-0.16,2962,-4
131600,-0.19,2973,0
131636,-0.22,2967,4
131672,-0.18,2960,7
131708,-0.17,2960,6
131744,-0.19,2946,2
131780,-0.22,2951,-1
131816,-0.15,2979,-4
131852,-0.11,2961,-2
131888,-0.13,2967,0
131924,-0.18,2975,4
131960,-0.17,2957,5
131996,-0.15,2945,2
132032,-0.12,2946,-3
132068,-0.09,2957,-8
132104,-0.14,2978,-8
132140,-0.16,2980,-4
132176,-0.04,2963,2
132212,-0.15,2958,5
132248,-0.18,2964,6
132284,-0.11,2970,4
132320,-0.21,2973,4
132356,-0.18,2965,4
132392,-0.15,2955,4
132428,-0.20,2960,1
132464,-0.13,2951,-1
132500,-0.16,2959,-3
132536,-0.11,2938,-5
132572,-0.18,2931,-10
132608,-0.08,2951,-15
132644,-0.13,2967,-15
132680,-0.17,2961,-9
132716,-0.15,2965,-1
132752,-0.14,2966,5
132788,-0.17,2973,10
132824,-0.14,2975,13
132860,-0.21,2951,14
132896,-0.12,2945,8
132932,-0.17,2945,0
132968,-0.17,2955,-5
133004,-0.23,2969,-7
133040,-0.16,2966,-5
133076,-0.18,2953,-1
133112,-0.14,2960,0
133148,-0.19,2969,2
133184,-0.21,2965,4
133220,-0.10,2969,5
133256,-0.10,2955,4
133292,-0.16,2951,1
133328,-0.18,2939,-2
133364,-0.16,2964,-6
133400,-0.10,2975,-5
133436,-0.10,2969,-1
133472,-0.15,2965,3
133508,-0.15,2960,5
133544,-0.16,2951,4
133580,-0.18,2960,2
133616,-0.14,2970,1
133652,-0.15,2974,2
133688,-0.17,2960,4
133724,-0.19,2959,4
133760,-0.18,2950,2
133796,-0.12,2947,-1
133832,-0.17,2958,-5
133868,-0.21,2941,-7
133904,-0.20,2953,-10
133940,-0.07,2960,-11
133976,-0.24,2959,-8
134012,-0.17,2976,-3
134048,-0.09,2984,3
134084,-0.17,2974,9
134120,-0.18,2967,12
134156,-0.22,2961,11
134192,-0.14,2965,8
134228,-0.11,2960,5
134264,-0.17,2953,2
134300,-0.11,2956,-1
134336,-0.08,2963,-3
134372,-0.16,2946,-3
134408,-0.13,2945,-5
134444,-0.15,2957,-8
134480,-0.22,2975,-8
134516,-0.13,2960,-4
134552,-0.14,2962,0
134588,-0.16,2967,1
134624,-0.16,2954,0
134660,-0.11,2959,0
134696,-0.19,2972,0
134732,-0.22,2971,1
134768,-0.23,2960,3
134804,-0.19,2954,4
134840,-0.21,2954,2
134876,-0.18,2959,-1
134912,-0.11,2963,-3
134948,-0.14,2971,-1
134984,-0.19,2960,1
135020,-0.13,2960,3
135056,-0.12,2960,3
135092,-0.15,2959,2
135128,-0.06,2974,1
135164,-0.11,2992,3
135200,-0.14,2979,9
135236,-0.10,2964,13
135272,-0.15,2950,10
135308,-0.18,2943,2
135344,-0.12,2945,-6
135380,-0.17,2968,-12
135416,-0.11,2977,-10
135452,-0.06,2982,-3
135488,-0.12,2973,4
135524,-0.11,2972,8
135560,-0.19,2964,8
135596,-0.21,2947,4
135632,-0.14,2954,0
135668,-0.23,2960,-5
135704,-0.14,2962,-7
135740,-0.17,2957,-7
135776,-0.10,2949,-8
135812,-0.15,2934,-11
135848,-0.19,2948,-14
135884,-0.22,2960,-15
135920,-0.12,2967,-11
135956,-0.13,2972,-4
135992,-0.17,2959,1
136028,-0.19,2954,3
136064,-0.11,2945,0
136100,-0.16,2975,-1
136136,-0.13,2967,0
136172,-0.06,2958,2
136208,-0.06,2961,3
136244,-0.09,2969,3
136280,-0.13,2989,6
136316,-0.19,2979,11
136352,-0.18,2963,13
136388,-0.26,2964,12
136424,-0.15,2962,8
136460,-0.10,2959,3
136496,-0.16,2942,0
136532,-0.22,2963,-1
136568,-0.22,2975,-1
136604,-0.20,2988,1
136640,-0.23,2976,7
136676,-0.19,2966,10
136712,-0.19,2960,9
136748,-0.13,2946,4
136784,-0.15,2937,-3
136820,-0.23,2949,-11
36856,-0.18,2944,-17
136892,-0.18,2957,-17
136928,-0.21,2965,-14
136964,-0.17,2992,-7
137000,-0.19,2985,1
137036,-0.21,2971,9
137072,-0.21,2956,11
137108,-0.23,2957,7
137144,-0.19,2957,1
137180,-0.17,2944,-4
137216,-0.17,2960,-8
137252,-0.20,2960,-9
137288,-0.17,2973,-6
137324,-0.12,2992,0
137360,-0.12,2971,7
137396,-0.20,2935,9
137432,-0.10,2941,3
137468,-0.18,2954,-5
137504,-0.19,2960,-9
137540,-0.13,2954,-9
137576,-0.21,2931,-8
137612,-0.11,2950,-10
137648,-0.21,2961,-11
137684,-0.12,2966,-7
137720,-0.15,2971,-1
137756,-0.14,2950,3
137792,-0.17,2942,2
137828,-0.12,2955,-2
137864,-0.19,2955,-5
137900,-0.12,2933,-6
137936,-0.15,2955,-7
137972,-0.12,2973,-5
138008,-0.19,2974,1
138044,-0.15,2981,10
138080,-0.22,2972,17
138116,-0.19,2962,18
138152,-0.18,2958,14
138188,-0.16,2959,8
138224,-0.20,2979,4
138260,-0.18,2965,4
138296,-0.18,2948,4
138332,-0.13,2949,0
138368,-0.22,2955,-3
138404,-0.17,2976,-4
138440,-0.15,2970,-1
138476,-0.20,2970,2
138512,-0.21,2955,4
138548,-0.20,2960,3
138584,-0.16,2960,1
138620,-0.15,2944,0
138656,-0.19,2973,-1
138692,-0.15,2954,-1
138728,-0.17,2957,-2
138764,-0.17,2957,-2
138800,-0.16,2958,-1
138836,-0.20,2958,-1
138872,-0.11,2969,0
138908,-0.27,2951,0
138944,-0.22,2960,0
138980,-0.16,2960,0
139016,-0.17,2967,0
139052,-0.15,2975,1
139088,-0.21,2971,4
139124,-0.19,2974,6
139160,-0.16,2949,6
139196,-0.11,2950,4
139232,-0.17,2966,0
139268,-0.16,2966,-2
139304,-0.15,2986,-2
139340,-0.17,2973,-1
139376,-0.14,2969,0
139412,-0.18,2964,0
139448,-0.18,2949,0
139484,-0.19,2956,-2
139520,-0.19,2950,-5
139556,-0.23,2956,-7
139592,-0.08,2961,-7
139628,-0.18,2964,-5
139664,-0.21,2960,-4
139700,-0.19,2960,-3
139736,-0.11,2954,-3
139772,-0.12,2947,-3
139808,-0.20,2965,-3
139844,-0.19,2969,-2
139880,-0.20,2963,0
139916,-0.17,2954,2
139952,-0.15,2950,1
139988,-0.27,2957,-1
140024,-0.17,2960,-2
140060,-0.18,2951,-1
140096,-0.22,2958,0
140132,-0.24,2966,1
140168,-0.14,2974,3
140204,-0.14,2975,7
140240,-0.20,2960,10
140276,-0.23,2956,9
140312,-0.16,2951,4
140348,-0.13,2969,0
140384,-0.07,2960,0
140420,-0.18,2970,0
140456,-0.16,2961,1
140492,-0.14,2944,0
140528,-0.11,2945,-2
140564,-0.12,2951,-5
140600,-0.14,2956,-6
140636,-0.16,2965,-5
140672,-0.24,2987,0
140708,-0.13,2975,6
140744,-0.21,2961,10
140780,-0.18,2959,10
140816,-0.15,2962,6
140852,-0.08,2962,2
140888,-0.19,2964,0
140924,-0.09,2967,-2
140960,-0.22,2958,-3
140996,-0.13,2940,-4
141032,-0.15,2939,-7
141068,-0.17,2960,-9
141104,-0.15,2998,-6
141140,-0.15,2999,3
141176,-0.14,2970,12
141212,-0.12,2941,13
141248,-0.18,2931,4
141284,-0.17,2940,-7
141320,-0.17,2960,-15
141356,-0.18,2993,-15
141392,-0.10,2976,-8
141428,-0.21,2967,0
141464,-0.13,2957,5
141500,-0.13,2943,4
141536,-0.19,2954,0
141572,-0.22,2960,-2
141608,-0.24,2960,-2
141644,-0.09,2949,-1
141680,-0.18,2954,-1
141716,-0.17,2965,-1
141752,-0.17,2961,0
141788,-0.14,2960,1
141824,-0.23,2963,3
141860,-0.14,2960,3
141896,-0.19,2985,4
141932,-0.14,2973,6
141968,-0.21,2960,8
142004,-0.23,2958,7
142040,-0.17,2958,3
142076,-0.22,2959,-1
142112,-0.03,2962,-4
142148,-0.18,2961,-4
142184,-0.11,2969,-2
142220,-0.16,2963,0
142256,-0.17,2965,2
142292,-0.16,2961,2
142328,-0.13,2960,1
142364,-0.16,2947,0
142400,-0.19,2959,-1
142436,-0.16,2971,-3
142472,-0.12,2982,-2
142508,-0.21,2966,-2
142544,-0.17,2967,-6
142580,-0.17,2960,-8
142616,-0.13,2947,-7
142652,-0.11,2951,-7
142688,-0.11,2950,-7
142724,-0.23,2937,-9
142760,-0.11,2944,-10
142796,-0.12,2945,-11
142832,-0.14,2962,-9
142868,-0.15,2973,-5
142904,-0.23,2967,1
142940,-0.15,2969,6
142976,-0.17,2958,7
143012,-0.15,2962,7
143048,-0.07,2959,7
143084,-0.13,2954,5
143120,-0.13,2960,3
143156,-0.18,2967,2
143192,-0.18,2962,3
143228,-0.10,2960,4
143264,-0.15,2961,4
143300,-0.16,2973,5
143336,-0.18,2965,6
143372,-0.17,2946,4
143408,-0.16,2946,0
143444,-0.14,2951,-3
143480,-0.10,2964,-4
143516,-0.14,2963,-3
143552,-0.18,2962,-1
143588,-0.13,2975,1
143624,-0.13,2974,5
143660,-0.16,2961,8
143696,-0.19,2963,9
143732,-0.18,2955,7
143768,-0.17,2969,5
143804,-0.13,2977,4
143840,-0.13,2967,5
143876,-0.15,2976,6
143912,-0.18,2973,7
143948,-0.17,2977,9
143984,-0.20,2965,8
144020,-0.18,2954,5
144056,-0.14,2947,0
144092,-0.20,2954,-5
144128,-0.09,2953,-10
144164,-0.08,2959,-12
144200,-0.14,2959,-11
144236,-0.19,2959,-9
144272,-0.20,2946,-7
144308,-0.18,2942,-7
144344,-0.18,2967,-8
144380,-0.15,2989,-5
144416,-0.20,2992,3
144452,-0.19,2978,12
144488,-0.16,2959,16
144524,-0.14,2941,10
144560,-0.16,2946,1
144596,-0.12,2938,-8
144632,-0.13,2960,-14
144668,-0.17,2961,-15
144704,-0.20,2963,-11
144740,-0.14,2959,-5
144776,-0.20,2960,-2
144812,-0.11,2970,0
144848,-0.13,2950,0
144884,-0.19,2947,0
144920,-0.13,2957,-3
144956,-0.17,2960,-4
144992,-0.19,2958,-2
145028,-0.12,2943,-1
145064,-0.16,2938,-4
145100,-0.19,2939,-8
145136,-0.14,2964,-10
145172,-0.17,2961,-7
145208,-0.18,2943,-2
145244,-0.15,2959,0
145280,-0.18,2978,2
145316,-0.16,3008,9
145352,-0.23,3039,24
145388,-0.12,3045,42
145424,-0.20,3006,56
145460,-0.16,2951,53
145496,-0.18,2945,32
145532,-0.21,2958,7
145568,-0.10,2960,-12
145604,-0.16,2962,-23
145640,-0.15,2946,-27
145676,-0.12,2942,-26
145712,-0.25,2960,-24
145748,-0.19,2973,-19
145784,-0.16,2981,-9
145820,-0.19,2992,0
145856,-0.13,3005,12
145892,-0.14,3021,23
145928,-0.15,3015,31
145964,-0.22,3023,36
146000,-0.17,3005,36
146036,-0.11,2992,32
146072,-0.10,2971,22
146108,-0.16,2991,10
146144,-0.24,2998,2
146180,-0.14,2982,0
146216,-0.08,2969,-2
146252,-0.20,2941,-7
146288,-0.16,2926,-18
146324,-0.24,2910,-35
146360,-0.17,2901,-51
146396,-0.14,2866,-65
146432,-0.20,2836,-78
146468,-0.20,2817,-92
146504,-0.17,2811,-106
146540,-0.22,2837,-112
146576,-0.13,2845,-109
146612,-0.18,2883,-94
146648,-0.24,2942,-66
146684,-0.18,2964,-28
146720,-0.10,2970,10
146756,-0.18,2994,42
146792,-0.19,3002,65
146828,-0.19,3010,80
146864,-0.20,3026,88
146900,-0.09,3003,90
146936,-0.16,2992,85
146972,-0.22,2992,75
147008,-0.22,2992,62
147044,-0.06,2979,51
147080,-0.10,2982,40
147116,-0.09,2981,30
147152,-0.16,2963,24
147188,-0.13,2951,17
147224,-0.10,2947,8
147260,-0.13,2962,-1
147296,-0.22,2992,-3
147332,-0.13,2997,3
147368,-0.20,2965,11
147404,-0.12,2952,13
147440,-0.14,2962,8
147476,-0.20,2983,2
147512,-0.17,2983,2
147548,-0.21,2982,6
147584,-0.23,2986,9
147620,-0.12,2964,8
147656,-0.17,2964,5
147692,-0.12,2965,0
147728,-0.15,2976,-3
147764,-0.18,2962,-5
147800,-0.19,2954,-8
147836,-0.14,2960,-11
147872,-0.21,2966,-13
147908,-0.21,2974,-13
147944,-0.21,2975,-9
147980,-0.18,2965,-6
148016,-0.13,2945,-6
148052,-0.20,2962,-9
148088,-0.17,2967,-11
148124,-0.21,2976,-9
148160,-0.17,2960,-8
148196,-0.10,2951,-9
148232,-0.17,2949,-10
148268,-0.20,2949,-12
148304,-0.24,2947,-15
148340,-0.21,2961,-16
148376,-0.13,2961,-14
148412,-0.11,2965,-11
148448,-0.11,2970,-7
148484,-0.17,2953,-4
148520,-0.21,2958,-3
148556,-0.18,2955,-5
148592,-0.23,2958,-6
148628,-0.18,2960,-7
148664,-0.16,2982,-6
148700,-0.17,2967,-4
148736,-0.19,2960,-2
148772,-0.12,2966,0
148808,-0.16,2981,2
148844,-0.15,2973,5
148880,-0.15,2961,8
148916,-0.23,2957,7
148952,-0.12,2957,4
148988,-0.13,2982,1
149024,-0.18,2997,4
149060,-0.22,2992,12
149096,-0.07,2947,15
149132,-0.17,2940,8
149168,-0.22,2961,-2
149204,-0.12,2975,-7
149240,-0.13,2969,-4
149276,-0.23,2953,-1
149312,-0.19,2955,-1
149348,-0.16,2951,-4
149384,-0.28,2965,-5
149420,-0.17,2992,-2
149456,-0.21,2992,5
149492,-0.10,2974,13
149528,-0.21,2949,14
149564,-0.15,2939,7
149600,-0.11,2949,-4
149636,-0.15,2967,-10
149672,-0.13,2954,-10
149708,-0.15,2940,-9
149744,-0.17,2960,-11
149780,-0.19,2969,-9
149816,-0.19,2960,-5
149852,-0.16,2967,0
149888,-0.11,2979,3
149924,-0.09,2983,10
149960,-0.25,2960,15
149996,-0.12,2933,13
150032,-0.17,2918,2
150068,-0.19,2903,-12
150104,-0.22,2913,-27
150140,-0.20,2947,-34
150176,-0.23,2976,-28
150212,-0.12,2993,-11
150248,-0.28,3008,9
150284,-0.20,3011,28
150320,-0.22,3007,41
150356,-0.22,2978,45
150392,-0.13,2974,39
150428,-0.16,2974,27
150464,-0.22,2999,18
150500,-0.11,2992,15
150536,-0.16,2965,13
150572,-0.23,2951,7
150608,-0.20,2942,-3
150644,-0.15,2971,-14
150680,-0.21,2962,-18
150716,-0.19,2957,-17
150752,-0.15,2976,-13
150788,-0.16,3006,-6
150824,-0.15,2995,3
150860,-0.21,2980,13
150896,-0.14,2979,19
150932,-0.12,2960,17
150968,-0.22,2975,8
151004,-0.22,2962,-1
151040,-0.12,2979,-7
151076,-0.09,2990,-7
151112,-0.18,2994,-3
151148,-0.24,2999,3
151184,-0.18,2983,8
151220,-0.20,2983,9
151256,-0.14,2984,7
151292,-0.16,2995,5
151328,-0.07,2997,4
151364,-0.18,3010,6
151400,-0.14,3006,9
151436,-0.13,3036,15
151472,-0.16,3066,25
151508,-0.17,3046,37
151544,-0.15,2981,40
151580,-0.13,2950,25
151616,-0.19,2949,0
151652,-0.15,2951,-25
151688,-0.14,2943,-41
151724,-0.23,2931,-52
151760,-0.23,2956,-56
151796,-0.26,2957,-52
151832,-0.17,2959,-43
151868,-0.23,2960,-33
151904,-0.22,2960,-25
151940,-0.18,2949,-20
151976,-0.20,2951,-18
152012,-0.22,2960,-18
152048,-0.09,2954,-17
152084,-0.22,2953,-15
152120,-0.16,2960,-13
152156,-0.17,2959,-11
152192,-0.16,2974,-8
152228,-0.23,2977,-3
152264,-0.25,2971,2
152300,-0.19,2965,5
152336,-0.22,2974,5
152372,-0.19,2960,5
152408,-0.15,2959,3
152444,-0.17,2951,0
152480,-0.14,2963,-3
152516,-0.17,2967,-3
152552,-0.15,2962,-1
152588,-0.19,2956,0
152624,-0.17,2949,0
152660,-0.22,2970,0
152696,-0.22,2991,3
152732,-0.15,2990,10
152768,-0.21,2960,15
152804,-0.17,2909,11
152840,-0.22,2924,-1
152876,-0.16,2963,-13
152912,-0.17,2966,-14
152948,-0.21,2963,-8
152984,-0.20,2961,-1
153020,-0.22,3005,5
153056,-0.14,2995,16
153092,-0.17,2969,24
153128,-0.25,2959,24
153164,-0.22,2925,16
153200,-0.13,2930,2
153236,-0.18,2957,-9
153272,-0.20,2964,-13
153308,-0.15,2958,-10
153344,-0.15,2955,-6
153380,-0.23,2991,0
153416,-0.19,2992,8
153452,-0.17,2965,17
153488,-0.20,2961,19
153524,-0.19,2963,16
153560,-0.12,2960,12
153596,-0.19,2939,6
153632,-0.20,2924,-2
153668,-0.14,2877,-17
153704,-0.15,2874,-36
153740,-0.12,2913,-51
153776,-0.16,2964,-51
153812,-0.12,2992,-33
153848,-0.16,2978,-6
153884,-0.07,2995,16
153920,-0.18,2999,33
153956,-0.07,2969,41
153992,-0.17,2951,38
154028,-0.22,2933,25
154064,-0.17,2961,10
154100,-0.23,2976,3
154136,-0.09,2961,3
154172,-0.19,2907,1
154208,-0.13,2905,-7
154244,-0.22,2930,-19
154280,-0.20,2955,-23
154316,-0.27,2970,-17
154352,-0.18,2975,-5
154388,-0.19,2991,8
154424,-0.18,2997,21
154460,-0.16,2974,30
154496,-0.21,2960,31
154532,-0.13,2958,26
154568,-0.15,2967,21
154604,-0.22,2979,18
154640,-0.25,2960,15
154676,-0.16,2969,10
154712,-0.22,2973,6
154748,-0.17,2942,3
154784,-0.18,2948,-1
154820,-0.19,2961,-5
154856,-0.22,2963,-7
154892,-0.22,2943,-6
154928,-0.23,2953,-6
154964,-0.16,2950,-6
155000,-0.15,2977,-6
155036,-0.19,2959,-3
155072,-0.10,2957,-1
155108,-0.21,2960,-1
155144,-0.24,2960,-3
155180,-0.19,2945,-7
155216,-0.19,2950,-10
155252,-0.19,2967,-9
155288,-0.15,2971,-4
155324,-0.25,2966,1
155360,-0.09,2967,5
155396,-0.23,2960,5
155432,-0.13,2961,3
155468,-0.18,2951,0
155504,-0.19,2938,-3
155540,-0.19,2911,-10
155576,-0.19,2917,-20
155612,-0.18,2950,-27
155648,-0.15,2957,-25
155684,-0.29,2978,-15
155720,-0.15,2992,0
155756,-0.17,3024,16
155792,-0.21,2963,30
155828,-0.19,2907,28
155864,-0.23,2947,11
155900,-0.15,2973,-2
155936,-0.16,2984,-4
155972,-0.15,2960,0
156008,-0.23,2971,4
156044,-0.18,2991,7
156080,-0.14,2992,13
156116,-0.13,3001,19
156152,-0.16,2974,23
156188,-0.24,2960,20
156224,-0.16,2959,12
156260,-0.15,2961,3
156296,-0.24,2955,-3
156332,-0.17,2934,-9
156368,-0.12,2941,-15
156404,-0.19,2962,-19
156440,-0.21,2964,-16
156476,-0.16,2955,-11
156512,-0.18,2943,-8
156548,-0.16,2942,-9
156584,-0.18,2926,-13
156620,-0.11,2943,-18
156656,-0.10,2965,-18
156692,-0.13,2979,-11
156728,-0.16,2970,0
156764,-0.13,2947,6
156800,-0.15,2949,6
156836,-0.17,2955,2
156872,-0.15,2956,0
156908,-0.20,2958,-3
156944,-0.25,2960,-2
156980,-0.22,2960,0
157016,-0.05,2951,1
157052,-0.16,2957,0
157088,-0.16,2965,0
157124,-0.21,2965,0
157160,-0.21,2960,1
157196,-0.16,2958,1
157232,-0.27,2966,0
157268,-0.16,2944,0
157304,-0.14,2926,-2
157340,-0.20,2933,-9
157376,-0.06,2935,-14
157412,-0.17,2957,-16
157448,-0.18,2950,-13
157484,-0.10,2955,-7
157520,-0.18,2960,-1
157556,-0.12,2965,5
157592,-0.18,3002,14
157628,-0.14,3012,25
157664,-0.15,2995,36
157700,-0.17,2958,38
157736,-0.18,2938,29
