Time,Pressure,PPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
48948,131.91,-5,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48998,131.47,1,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49048,131.89,0,0,1.46,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49098,132.44,-8,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49148,131.96,-14,1,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49198,131.14,-15,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49248,130.38,-14,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49298,129.86,-12,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49348,129.60,-6,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49398,129.17,12,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49448,128.66,35,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49498,128.21,47,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49548,127.70,48,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49598,127.50,41,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49648,126.99,25,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49698,126.74,3,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49748,126.23,-15,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49798,125.93,-25,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49848,125.53,-25,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49898,126.22,-17,0,5.82,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49948,126.71,-6,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49998,126.20,4,1,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50048,125.40,17,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50098,124.58,22,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50148,123.99,12,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50198,123.69,5,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50248,123.26,11,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50298,122.84,24,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50348,122.46,37,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50398,122.03,47,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50448,121.67,54,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50498,121.34,53,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50548,120.94,41,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50598,120.64,20,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50648,120.71,-6,0,3.68,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50698,121.54,-32,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50748,121.47,-53,1,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50798,120.70,-62,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50848,119.85,-53,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50898,119.21,-36,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50948,118.94,-21,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50998,118.59,-8,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51048,118.15,2,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51098,117.77,11,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51148,117.36,17,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51198,117.01,21,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51248,116.66,24,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51298,116.41,24,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51348,115.96,18,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51398,115.67,8,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51448,115.21,3,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51497,114.88,7,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51547,114.62,17,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51597,114.78,24,0,4.16,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51647,116.00,21,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51697,115.96,11,1,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51747,115.28,-2,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51797,114.66,-13,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51847,113.87,-10,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51897,113.46,3,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51947,113.07,16,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51997,112.56,25,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52047,112.18,32,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52097,111.89,36,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52147,111.52,30,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52197,111.24,16,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52247,110.81,8,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52297,110.49,5,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52347,110.10,2,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52397,109.81,1,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52447,109.47,-2,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52497,109.15,-10,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52547,108.81,-16,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52597,108.58,-14,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52647,109.56,-11,0,5.12,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52697,110.18,-14,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52747,109.66,-25,1,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52797,108.92,-31,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52847,108.19,-26,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52897,107.61,-13,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52947,107.35,9,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52997,107.05,33,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53047,106.53,40,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53097,106.14,34,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53147,105.74,27,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53197,105.44,24,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53247,105.09,19,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53297,104.87,12,0,7.24,99,83,78,78.79,91.42,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
